question_id,certification,source_file
q_22_m_22_1_29,5_cloudops_associate,5_cloudops_associate_results.txt
q_22_m_22_2_33,5_cloudops_associate,5_cloudops_associate_results.txt
q_22_m_22_2_34,5_cloudops_associate,5_cloudops_associate_results.txt
q_22_m_22_1_37,5_cloudops_associate,5_cloudops_associate_results.txt
q_22_m_22_2_36,5_cloudops_associate,5_cloudops_associate_results.txt
q_22_m_22_1_38,5_cloudops_associate,5_cloudops_associate_results.txt
q_22_m_22_2_37,5_cloudops_associate,5_cloudops_associate_results.txt
q_22_m_22_1_39,5_cloudops_associate,5_cloudops_associate_results.txt
q_22_m_22_1_40,5_cloudops_associate,5_cloudops_associate_results.txt
q_22_m_22_2_39,5_cloudops_associate,5_cloudops_associate_results.txt
q_22_m_22_1_41,5_cloudops_associate,5_cloudops_associate_results.txt
q_22_m_22_1_42,5_cloudops_associate,5_cloudops_associate_results.txt
q_22_m_22_2_41,5_cloudops_associate,5_cloudops_associate_results.txt
q_22_m_22_1_44,5_cloudops_associate,5_cloudops_associate_results.txt
q_22_m_22_2_44,5_cloudops_associate,5_cloudops_associate_results.txt
q_22_m_22_1_46,5_cloudops_associate,5_cloudops_associate_results.txt
q_22_m_22_2_46,5_cloudops_associate,5_cloudops_associate_results.txt
q_22_m_22_1_48,5_cloudops_associate,5_cloudops_associate_results.txt
q_22_m_22_1_49,5_cloudops_associate,5_cloudops_associate_results.txt
q_27_m_27_1_31,5_cloudops_associate,5_cloudops_associate_results.txt
q_27_m_27_2_33,5_cloudops_associate,5_cloudops_associate_results.txt
q_27_m_27_1_38,5_cloudops_associate,5_cloudops_associate_results.txt
q_27_m_27_1_39,5_cloudops_associate,5_cloudops_associate_results.txt
q_27_m_27_1_41,5_cloudops_associate,5_cloudops_associate_results.txt
q_27_m_27_1_42,5_cloudops_associate,5_cloudops_associate_results.txt
q_27_m_27_1_43,5_cloudops_associate,5_cloudops_associate_results.txt
q_27_m_27_1_44,5_cloudops_associate,5_cloudops_associate_results.txt
q_27_m_27_1_45,5_cloudops_associate,5_cloudops_associate_results.txt
q_27_m_27_2_42,5_cloudops_associate,5_cloudops_associate_results.txt
q_27_m_27_2_44,5_cloudops_associate,5_cloudops_associate_results.txt
q_27_m_27_2_48,5_cloudops_associate,5_cloudops_associate_results.txt
q_24_m_24_1_29,5_cloudops_associate,5_cloudops_associate_results.txt
q_24_m_24_1_31,5_cloudops_associate,5_cloudops_associate_results.txt
q_24_m_24_2_31,5_cloudops_associate,5_cloudops_associate_results.txt
q_24_m_24_2_32,5_cloudops_associate,5_cloudops_associate_results.txt
q_24_m_24_1_33,5_cloudops_associate,5_cloudops_associate_results.txt
q_24_m_24_1_34,5_cloudops_associate,5_cloudops_associate_results.txt
q_24_m_24_2_34,5_cloudops_associate,5_cloudops_associate_results.txt
q_24_m_24_1_35,5_cloudops_associate,5_cloudops_associate_results.txt
q_24_m_24_2_35,5_cloudops_associate,5_cloudops_associate_results.txt
q_24_m_24_1_38,5_cloudops_associate,5_cloudops_associate_results.txt
q_25_m_25_1_35,5_cloudops_associate,5_cloudops_associate_results.txt
q_24_m_24_1_39,5_cloudops_associate,5_cloudops_associate_results.txt
q_24_m_24_2_40,5_cloudops_associate,5_cloudops_associate_results.txt
q_24_m_24_1_41,5_cloudops_associate,5_cloudops_associate_results.txt
q_24_m_24_1_42,5_cloudops_associate,5_cloudops_associate_results.txt
q_24_m_24_2_43,5_cloudops_associate,5_cloudops_associate_results.txt
q_24_m_24_1_43,5_cloudops_associate,5_cloudops_associate_results.txt
q_24_m_24_2_44,5_cloudops_associate,5_cloudops_associate_results.txt
q_24_m_24_1_44,5_cloudops_associate,5_cloudops_associate_results.txt
q_24_m_24_2_45,5_cloudops_associate,5_cloudops_associate_results.txt
q_24_m_24_1_45,5_cloudops_associate,5_cloudops_associate_results.txt
q_24_m_24_1_50,5_cloudops_associate,5_cloudops_associate_results.txt
q_25_m_25_1_27,5_cloudops_associate,5_cloudops_associate_results.txt
q_25_m_25_1_28,5_cloudops_associate,5_cloudops_associate_results.txt
q_25_m_25_1_29,5_cloudops_associate,5_cloudops_associate_results.txt
q_25_m_25_1_30,5_cloudops_associate,5_cloudops_associate_results.txt
q_25_m_25_2_26,5_cloudops_associate,5_cloudops_associate_results.txt
q_25_m_25_2_27,5_cloudops_associate,5_cloudops_associate_results.txt
q_25_m_25_2_28,5_cloudops_associate,5_cloudops_associate_results.txt
q_25_m_25_2_29,5_cloudops_associate,5_cloudops_associate_results.txt
q_25_m_25_2_30,5_cloudops_associate,5_cloudops_associate_results.txt
q_25_m_25_1_31,5_cloudops_associate,5_cloudops_associate_results.txt
q_25_m_25_2_31,5_cloudops_associate,5_cloudops_associate_results.txt
q_25_m_25_1_36,5_cloudops_associate,5_cloudops_associate_results.txt
q_25_m_25_2_35,5_cloudops_associate,5_cloudops_associate_results.txt
q_25_m_25_1_42,5_cloudops_associate,5_cloudops_associate_results.txt
q_25_m_25_2_40,5_cloudops_associate,5_cloudops_associate_results.txt
q_25_m_25_2_42,5_cloudops_associate,5_cloudops_associate_results.txt
q_25_m_25_1_45,5_cloudops_associate,5_cloudops_associate_results.txt
q_25_m_25_2_50,5_cloudops_associate,5_cloudops_associate_results.txt
q_25_m_25_1_54,5_cloudops_associate,5_cloudops_associate_results.txt
q_25_m_25_1_56,5_cloudops_associate,5_cloudops_associate_results.txt
q_25_m_25_1_57,5_cloudops_associate,5_cloudops_associate_results.txt
q_25_m_25_2_55,5_cloudops_associate,5_cloudops_associate_results.txt
q_25_m_25_1_58,5_cloudops_associate,5_cloudops_associate_results.txt
q_25_m_25_2_56,5_cloudops_associate,5_cloudops_associate_results.txt
q_25_m_25_2_57,5_cloudops_associate,5_cloudops_associate_results.txt
q_25_m_25_1_60,5_cloudops_associate,5_cloudops_associate_results.txt
q_25_m_25_2_58,5_cloudops_associate,5_cloudops_associate_results.txt
q_25_m_25_1_61,5_cloudops_associate,5_cloudops_associate_results.txt
q_25_m_25_2_59,5_cloudops_associate,5_cloudops_associate_results.txt
q_25_m_25_1_65,5_cloudops_associate,5_cloudops_associate_results.txt
q_25_m_25_2_63,5_cloudops_associate,5_cloudops_associate_results.txt
q_25_m_25_1_66,5_cloudops_associate,5_cloudops_associate_results.txt
q_25_m_25_2_64,5_cloudops_associate,5_cloudops_associate_results.txt
q_22_m_22_2_62,5_cloudops_associate,5_cloudops_associate_results.txt
q_23_m_23_3_41,5_cloudops_associate,5_cloudops_associate_results.txt
q_23_m_23_3_42,5_cloudops_associate,5_cloudops_associate_results.txt
q_23_m_23_3_44,5_cloudops_associate,5_cloudops_associate_results.txt
q_23_m_23_3_62,5_cloudops_associate,5_cloudops_associate_results.txt
q_23_m_23_1_44,5_cloudops_associate,5_cloudops_associate_results.txt
q_24_m_24_1_59,5_cloudops_associate,5_cloudops_associate_results.txt
q_24_m_24_2_58,5_cloudops_associate,5_cloudops_associate_results.txt
q_24_m_24_2_67,5_cloudops_associate,5_cloudops_associate_results.txt
q_25_m_25_1_76,5_cloudops_associate,5_cloudops_associate_results.txt
q_25_m_25_1_80,5_cloudops_associate,5_cloudops_associate_results.txt
q_25_m_25_2_88,5_cloudops_associate,5_cloudops_associate_results.txt
q_26_m_26_2_48,5_cloudops_associate,5_cloudops_associate_results.txt
q_26_m_26_2_60,5_cloudops_associate,5_cloudops_associate_results.txt
q_26_m_26_1_58,5_cloudops_associate,5_cloudops_associate_results.txt
q_26_m_26_3_46,5_cloudops_associate,5_cloudops_associate_results.txt
q_26_m_26_3_48,5_cloudops_associate,5_cloudops_associate_results.txt
q_27_m_27_1_57,5_cloudops_associate,5_cloudops_associate_results.txt
q_27_m_27_1_88,5_cloudops_associate,5_cloudops_associate_results.txt
q_23_m_23_3_66,5_cloudops_associate,5_cloudops_associate_results.txt
q_23_m_23_3_68,5_cloudops_associate,5_cloudops_associate_results.txt
q_23_m_23_3_74,5_cloudops_associate,5_cloudops_associate_results.txt
q_23_m_23_3_84,5_cloudops_associate,5_cloudops_associate_results.txt
q_23_m_23_2_81,5_cloudops_associate,5_cloudops_associate_results.txt
q_23_m_23_2_82,5_cloudops_associate,5_cloudops_associate_results.txt
q_23_m_23_1_61,5_cloudops_associate,5_cloudops_associate_results.txt
q_23_m_23_1_65,5_cloudops_associate,5_cloudops_associate_results.txt
q_23_m_23_1_82,5_cloudops_associate,5_cloudops_associate_results.txt
q_24_m_24_2_92,5_cloudops_associate,5_cloudops_associate_results.txt
q_24_m_24_1_78,5_cloudops_associate,5_cloudops_associate_results.txt
q_24_m_24_1_87,5_cloudops_associate,5_cloudops_associate_results.txt
q_26_m_26_2_89,5_cloudops_associate,5_cloudops_associate_results.txt
q_26_m_26_2_96,5_cloudops_associate,5_cloudops_associate_results.txt
q_26_m_26_1_84,5_cloudops_associate,5_cloudops_associate_results.txt
q_26_m_26_1_85,5_cloudops_associate,5_cloudops_associate_results.txt
q_26_m_26_3_66,5_cloudops_associate,5_cloudops_associate_results.txt
q_26_m_26_3_79,5_cloudops_associate,5_cloudops_associate_results.txt
q_25_m_25_1_109,5_cloudops_associate,5_cloudops_associate_results.txt
q_25_m_25_1_113,5_cloudops_associate,5_cloudops_associate_results.txt
q_25_m_25_1_116,5_cloudops_associate,5_cloudops_associate_results.txt
q_25_m_25_1_118,5_cloudops_associate,5_cloudops_associate_results.txt
q_25_m_25_2_115,5_cloudops_associate,5_cloudops_associate_results.txt
q_27_m_27_1_104,5_cloudops_associate,5_cloudops_associate_results.txt
q_27_m_27_2_113,5_cloudops_associate,5_cloudops_associate_results.txt
q_22_m_22_2_92,5_cloudops_associate,5_cloudops_associate_results.txt
q_22_m_22_2_93,5_cloudops_associate,5_cloudops_associate_results.txt
q_24_m_24_1_103,5_cloudops_associate,5_cloudops_associate_results.txt
q_24_m_24_1_108,5_cloudops_associate,5_cloudops_associate_results.txt
q_24_m_24_2_117,5_cloudops_associate,5_cloudops_associate_results.txt
q_25_m_25_1_131,5_cloudops_associate,5_cloudops_associate_results.txt
q_26_m_26_2_114,5_cloudops_associate,5_cloudops_associate_results.txt
q_26_m_26_1_109,5_cloudops_associate,5_cloudops_associate_results.txt
q_26_m_26_3_85,5_cloudops_associate,5_cloudops_associate_results.txt
q_26_m_26_3_91,5_cloudops_associate,5_cloudops_associate_results.txt
q_26_m_26_3_92,5_cloudops_associate,5_cloudops_associate_results.txt
q_27_m_27_1_132,5_cloudops_associate,5_cloudops_associate_results.txt
q_27_m_27_1_139,5_cloudops_associate,5_cloudops_associate_results.txt
q_27_m_27_2_122,5_cloudops_associate,5_cloudops_associate_results.txt
q_22_m_22_1_111,5_cloudops_associate,5_cloudops_associate_results.txt
q_22_m_22_1_112,5_cloudops_associate,5_cloudops_associate_results.txt
q_22_m_22_1_105,5_cloudops_associate,5_cloudops_associate_results.txt
q_22_m_22_1_108,5_cloudops_associate,5_cloudops_associate_results.txt
q_22_m_22_1_109,5_cloudops_associate,5_cloudops_associate_results.txt
q_22_m_22_1_110,5_cloudops_associate,5_cloudops_associate_results.txt
q_22_m_22_2_102,5_cloudops_associate,5_cloudops_associate_results.txt
q_22_m_22_2_103,5_cloudops_associate,5_cloudops_associate_results.txt
q_22_m_22_2_104,5_cloudops_associate,5_cloudops_associate_results.txt
q_22_m_22_2_105,5_cloudops_associate,5_cloudops_associate_results.txt
q_22_m_22_2_106,5_cloudops_associate,5_cloudops_associate_results.txt
q_22_m_22_2_107,5_cloudops_associate,5_cloudops_associate_results.txt
q_23_m_23_3_91,5_cloudops_associate,5_cloudops_associate_results.txt
q_23_m_23_3_97,5_cloudops_associate,5_cloudops_associate_results.txt
q_23_m_23_3_99,5_cloudops_associate,5_cloudops_associate_results.txt
q_23_m_23_3_107,5_cloudops_associate,5_cloudops_associate_results.txt
q_23_m_23_1_103,5_cloudops_associate,5_cloudops_associate_results.txt
q_24_m_24_2_143,5_cloudops_associate,5_cloudops_associate_results.txt
q_24_m_24_2_145,5_cloudops_associate,5_cloudops_associate_results.txt
q_24_m_24_2_146,5_cloudops_associate,5_cloudops_associate_results.txt
q_24_m_24_2_147,5_cloudops_associate,5_cloudops_associate_results.txt
q_24_m_24_2_148,5_cloudops_associate,5_cloudops_associate_results.txt
q_24_m_24_2_151,5_cloudops_associate,5_cloudops_associate_results.txt
q_24_m_24_1_135,5_cloudops_associate,5_cloudops_associate_results.txt
q_24_m_24_1_136,5_cloudops_associate,5_cloudops_associate_results.txt
q_24_m_24_1_138,5_cloudops_associate,5_cloudops_associate_results.txt
q_24_m_24_1_140,5_cloudops_associate,5_cloudops_associate_results.txt
q_24_m_24_1_141,5_cloudops_associate,5_cloudops_associate_results.txt
q_24_m_24_1_142,5_cloudops_associate,5_cloudops_associate_results.txt
q_24_m_24_1_143,5_cloudops_associate,5_cloudops_associate_results.txt
q_22_m_22_2_101,5_cloudops_associate,5_cloudops_associate_results.txt
q_22_m_22_1_33,6_developer_associate,6_developer_associate_results.txt
q_22_m_22_2_32,6_developer_associate,6_developer_associate_results.txt
q_26_m_26_2_26,6_developer_associate,6_developer_associate_results.txt
q_26_m_26_3_26,6_developer_associate,6_developer_associate_results.txt
q_26_m_26_1_27,6_developer_associate,6_developer_associate_results.txt
q_26_m_26_2_28,6_developer_associate,6_developer_associate_results.txt
q_26_m_26_3_28,6_developer_associate,6_developer_associate_results.txt
q_26_m_26_3_29,6_developer_associate,6_developer_associate_results.txt
q_26_m_26_3_30,6_developer_associate,6_developer_associate_results.txt
q_26_m_26_3_34,6_developer_associate,6_developer_associate_results.txt
q_26_m_26_2_35,6_developer_associate,6_developer_associate_results.txt
q_26_m_26_1_35,6_developer_associate,6_developer_associate_results.txt
q_26_m_26_3_35,6_developer_associate,6_developer_associate_results.txt
q_23_m_23_3_26,6_developer_associate,6_developer_associate_results.txt
q_23_m_23_2_26,6_developer_associate,6_developer_associate_results.txt
q_23_m_23_1_26,6_developer_associate,6_developer_associate_results.txt
q_23_m_23_2_27,6_developer_associate,6_developer_associate_results.txt
q_23_m_23_3_28,6_developer_associate,6_developer_associate_results.txt
q_23_m_23_2_28,6_developer_associate,6_developer_associate_results.txt
q_23_m_23_2_29,6_developer_associate,6_developer_associate_results.txt
q_23_m_23_1_29,6_developer_associate,6_developer_associate_results.txt
q_23_m_23_3_30,6_developer_associate,6_developer_associate_results.txt
q_23_m_23_2_30,6_developer_associate,6_developer_associate_results.txt
q_23_m_23_1_30,6_developer_associate,6_developer_associate_results.txt
q_23_m_23_2_31,6_developer_associate,6_developer_associate_results.txt
q_23_m_23_1_31,6_developer_associate,6_developer_associate_results.txt
q_23_m_23_3_31,6_developer_associate,6_developer_associate_results.txt
q_23_m_23_2_32,6_developer_associate,6_developer_associate_results.txt
q_23_m_23_3_32,6_developer_associate,6_developer_associate_results.txt
q_23_m_23_2_33,6_developer_associate,6_developer_associate_results.txt
q_23_m_23_1_33,6_developer_associate,6_developer_associate_results.txt
q_23_m_23_3_33,6_developer_associate,6_developer_associate_results.txt
q_23_m_23_1_34,6_developer_associate,6_developer_associate_results.txt
q_23_m_23_3_34,6_developer_associate,6_developer_associate_results.txt
q_23_m_23_1_35,6_developer_associate,6_developer_associate_results.txt
q_23_m_23_3_35,6_developer_associate,6_developer_associate_results.txt
q_22_m_22_1_29,6_developer_associate,6_developer_associate_results.txt
q_22_m_22_1_32,6_developer_associate,6_developer_associate_results.txt
q_22_m_22_2_33,6_developer_associate,6_developer_associate_results.txt
q_22_m_22_2_34,6_developer_associate,6_developer_associate_results.txt
q_22_m_22_1_37,6_developer_associate,6_developer_associate_results.txt
q_22_m_22_2_36,6_developer_associate,6_developer_associate_results.txt
q_22_m_22_1_38,6_developer_associate,6_developer_associate_results.txt
q_22_m_22_2_37,6_developer_associate,6_developer_associate_results.txt
q_22_m_22_1_39,6_developer_associate,6_developer_associate_results.txt
q_22_m_22_1_40,6_developer_associate,6_developer_associate_results.txt
q_22_m_22_2_39,6_developer_associate,6_developer_associate_results.txt
q_22_m_22_1_41,6_developer_associate,6_developer_associate_results.txt
q_22_m_22_1_42,6_developer_associate,6_developer_associate_results.txt
q_22_m_22_2_41,6_developer_associate,6_developer_associate_results.txt
q_22_m_22_1_44,6_developer_associate,6_developer_associate_results.txt
q_22_m_22_1_47,6_developer_associate,6_developer_associate_results.txt
q_22_m_22_2_46,6_developer_associate,6_developer_associate_results.txt
q_22_m_22_1_48,6_developer_associate,6_developer_associate_results.txt
q_22_m_22_1_49,6_developer_associate,6_developer_associate_results.txt
q_22_m_22_2_49,6_developer_associate,6_developer_associate_results.txt
q_27_m_27_1_30,6_developer_associate,6_developer_associate_results.txt
q_27_m_27_2_36,6_developer_associate,6_developer_associate_results.txt
q_27_m_27_1_42,6_developer_associate,6_developer_associate_results.txt
q_27_m_27_1_44,6_developer_associate,6_developer_associate_results.txt
q_27_m_27_1_45,6_developer_associate,6_developer_associate_results.txt
q_27_m_27_2_42,6_developer_associate,6_developer_associate_results.txt
q_27_m_27_2_44,6_developer_associate,6_developer_associate_results.txt
q_27_m_27_2_48,6_developer_associate,6_developer_associate_results.txt
q_24_m_24_1_28,6_developer_associate,6_developer_associate_results.txt
q_24_m_24_2_28,6_developer_associate,6_developer_associate_results.txt
q_24_m_24_2_29,6_developer_associate,6_developer_associate_results.txt
q_24_m_24_2_30,6_developer_associate,6_developer_associate_results.txt
q_24_m_24_1_31,6_developer_associate,6_developer_associate_results.txt
q_24_m_24_2_31,6_developer_associate,6_developer_associate_results.txt
q_24_m_24_2_32,6_developer_associate,6_developer_associate_results.txt
q_24_m_24_1_33,6_developer_associate,6_developer_associate_results.txt
q_24_m_24_1_34,6_developer_associate,6_developer_associate_results.txt
q_24_m_24_2_35,6_developer_associate,6_developer_associate_results.txt
q_24_m_24_2_37,6_developer_associate,6_developer_associate_results.txt
q_24_m_24_2_38,6_developer_associate,6_developer_associate_results.txt
q_24_m_24_1_38,6_developer_associate,6_developer_associate_results.txt
q_25_m_25_1_35,6_developer_associate,6_developer_associate_results.txt
q_24_m_24_2_40,6_developer_associate,6_developer_associate_results.txt
q_24_m_24_1_41,6_developer_associate,6_developer_associate_results.txt
q_24_m_24_1_43,6_developer_associate,6_developer_associate_results.txt
q_24_m_24_2_44,6_developer_associate,6_developer_associate_results.txt
q_24_m_24_2_45,6_developer_associate,6_developer_associate_results.txt
q_24_m_24_1_45,6_developer_associate,6_developer_associate_results.txt
q_25_m_25_1_26,6_developer_associate,6_developer_associate_results.txt
q_25_m_25_1_27,6_developer_associate,6_developer_associate_results.txt
q_25_m_25_1_28,6_developer_associate,6_developer_associate_results.txt
q_25_m_25_1_29,6_developer_associate,6_developer_associate_results.txt
q_25_m_25_1_30,6_developer_associate,6_developer_associate_results.txt
q_25_m_25_2_26,6_developer_associate,6_developer_associate_results.txt
q_25_m_25_2_27,6_developer_associate,6_developer_associate_results.txt
q_25_m_25_2_28,6_developer_associate,6_developer_associate_results.txt
q_25_m_25_2_29,6_developer_associate,6_developer_associate_results.txt
q_25_m_25_2_30,6_developer_associate,6_developer_associate_results.txt
q_25_m_25_1_32,6_developer_associate,6_developer_associate_results.txt
q_25_m_25_1_33,6_developer_associate,6_developer_associate_results.txt
q_25_m_25_2_32,6_developer_associate,6_developer_associate_results.txt
q_25_m_25_1_36,6_developer_associate,6_developer_associate_results.txt
q_25_m_25_2_42,6_developer_associate,6_developer_associate_results.txt
q_25_m_25_2_50,6_developer_associate,6_developer_associate_results.txt
q_25_m_25_1_54,6_developer_associate,6_developer_associate_results.txt
q_25_m_25_1_56,6_developer_associate,6_developer_associate_results.txt
q_25_m_25_1_57,6_developer_associate,6_developer_associate_results.txt
q_25_m_25_2_55,6_developer_associate,6_developer_associate_results.txt
q_25_m_25_1_58,6_developer_associate,6_developer_associate_results.txt
q_25_m_25_2_56,6_developer_associate,6_developer_associate_results.txt
q_25_m_25_2_57,6_developer_associate,6_developer_associate_results.txt
q_25_m_25_1_60,6_developer_associate,6_developer_associate_results.txt
q_25_m_25_2_58,6_developer_associate,6_developer_associate_results.txt
q_25_m_25_1_61,6_developer_associate,6_developer_associate_results.txt
q_25_m_25_2_59,6_developer_associate,6_developer_associate_results.txt
q_25_m_25_1_62,6_developer_associate,6_developer_associate_results.txt
q_25_m_25_1_63,6_developer_associate,6_developer_associate_results.txt
q_25_m_25_2_61,6_developer_associate,6_developer_associate_results.txt
q_25_m_25_1_64,6_developer_associate,6_developer_associate_results.txt
q_25_m_25_2_62,6_developer_associate,6_developer_associate_results.txt
q_25_m_25_1_65,6_developer_associate,6_developer_associate_results.txt
q_25_m_25_2_63,6_developer_associate,6_developer_associate_results.txt
q_25_m_25_1_66,6_developer_associate,6_developer_associate_results.txt
q_25_m_25_2_64,6_developer_associate,6_developer_associate_results.txt
q_22_m_22_2_55,6_developer_associate,6_developer_associate_results.txt
q_22_m_22_2_82,6_developer_associate,6_developer_associate_results.txt
q_22_m_22_1_76,6_developer_associate,6_developer_associate_results.txt
q_23_m_23_3_41,6_developer_associate,6_developer_associate_results.txt
q_23_m_23_3_42,6_developer_associate,6_developer_associate_results.txt
q_23_m_23_3_43,6_developer_associate,6_developer_associate_results.txt
q_23_m_23_3_46,6_developer_associate,6_developer_associate_results.txt
q_23_m_23_3_62,6_developer_associate,6_developer_associate_results.txt
q_23_m_23_3_65,6_developer_associate,6_developer_associate_results.txt
q_24_m_24_1_55,6_developer_associate,6_developer_associate_results.txt
q_24_m_24_2_81,6_developer_associate,6_developer_associate_results.txt
q_26_m_26_1_44,6_developer_associate,6_developer_associate_results.txt
q_25_m_25_2_83,6_developer_associate,6_developer_associate_results.txt
q_26_m_26_2_53,6_developer_associate,6_developer_associate_results.txt
q_26_m_26_2_54,6_developer_associate,6_developer_associate_results.txt
q_26_m_26_2_56,6_developer_associate,6_developer_associate_results.txt
q_26_m_26_1_57,6_developer_associate,6_developer_associate_results.txt
q_26_m_26_1_58,6_developer_associate,6_developer_associate_results.txt
q_27_m_27_1_77,6_developer_associate,6_developer_associate_results.txt
q_27_m_27_2_70,6_developer_associate,6_developer_associate_results.txt
q_23_m_23_3_66,6_developer_associate,6_developer_associate_results.txt
q_27_m_27_2_81,6_developer_associate,6_developer_associate_results.txt
q_27_m_27_2_92,6_developer_associate,6_developer_associate_results.txt
q_23_m_23_3_73,6_developer_associate,6_developer_associate_results.txt
q_23_m_23_3_78,6_developer_associate,6_developer_associate_results.txt
q_23_m_23_3_84,6_developer_associate,6_developer_associate_results.txt
q_23_m_23_3_80,6_developer_associate,6_developer_associate_results.txt
q_23_m_23_2_81,6_developer_associate,6_developer_associate_results.txt
q_23_m_23_1_65,6_developer_associate,6_developer_associate_results.txt
q_23_m_23_1_77,6_developer_associate,6_developer_associate_results.txt
q_24_m_24_2_91,6_developer_associate,6_developer_associate_results.txt
q_24_m_24_2_98,6_developer_associate,6_developer_associate_results.txt
q_26_m_26_2_89,6_developer_associate,6_developer_associate_results.txt
q_26_m_26_2_96,6_developer_associate,6_developer_associate_results.txt
q_26_m_26_2_97,6_developer_associate,6_developer_associate_results.txt
q_26_m_26_1_78,6_developer_associate,6_developer_associate_results.txt
q_26_m_26_1_84,6_developer_associate,6_developer_associate_results.txt
q_26_m_26_3_61,6_developer_associate,6_developer_associate_results.txt
q_26_m_26_3_81,6_developer_associate,6_developer_associate_results.txt
q_25_m_25_1_118,6_developer_associate,6_developer_associate_results.txt
q_25_m_25_1_125,6_developer_associate,6_developer_associate_results.txt
q_27_m_27_1_97,6_developer_associate,6_developer_associate_results.txt
q_27_m_27_1_104,6_developer_associate,6_developer_associate_results.txt
q_27_m_27_2_93,6_developer_associate,6_developer_associate_results.txt
q_27_m_27_2_114,6_developer_associate,6_developer_associate_results.txt
q_22_m_22_2_91,6_developer_associate,6_developer_associate_results.txt
q_22_m_22_2_95,6_developer_associate,6_developer_associate_results.txt
q_24_m_24_2_112,6_developer_associate,6_developer_associate_results.txt
q_24_m_24_2_117,6_developer_associate,6_developer_associate_results.txt
q_25_m_25_2_145,6_developer_associate,6_developer_associate_results.txt
q_26_m_26_2_109,6_developer_associate,6_developer_associate_results.txt
q_26_m_26_1_91,6_developer_associate,6_developer_associate_results.txt
q_26_m_26_1_103,6_developer_associate,6_developer_associate_results.txt
q_26_m_26_1_109,6_developer_associate,6_developer_associate_results.txt
q_26_m_26_3_91,6_developer_associate,6_developer_associate_results.txt
q_26_m_26_3_92,6_developer_associate,6_developer_associate_results.txt
q_27_m_27_1_121,6_developer_associate,6_developer_associate_results.txt
q_27_m_27_1_116,6_developer_associate,6_developer_associate_results.txt
q_27_m_27_1_118,6_developer_associate,6_developer_associate_results.txt
q_27_m_27_1_130,6_developer_associate,6_developer_associate_results.txt
q_27_m_27_1_132,6_developer_associate,6_developer_associate_results.txt
q_27_m_27_1_133,6_developer_associate,6_developer_associate_results.txt
q_27_m_27_2_121,6_developer_associate,6_developer_associate_results.txt
q_27_m_27_2_123,6_developer_associate,6_developer_associate_results.txt
q_22_m_22_1_111,6_developer_associate,6_developer_associate_results.txt
q_22_m_22_1_112,6_developer_associate,6_developer_associate_results.txt
q_22_m_22_1_108,6_developer_associate,6_developer_associate_results.txt
q_22_m_22_1_109,6_developer_associate,6_developer_associate_results.txt
q_22_m_22_1_110,6_developer_associate,6_developer_associate_results.txt
q_22_m_22_1_115,6_developer_associate,6_developer_associate_results.txt
q_22_m_22_2_103,6_developer_associate,6_developer_associate_results.txt
q_22_m_22_2_104,6_developer_associate,6_developer_associate_results.txt
q_22_m_22_2_105,6_developer_associate,6_developer_associate_results.txt
q_22_m_22_2_106,6_developer_associate,6_developer_associate_results.txt
q_23_m_23_3_91,6_developer_associate,6_developer_associate_results.txt
q_23_m_23_3_99,6_developer_associate,6_developer_associate_results.txt
q_23_m_23_3_104,6_developer_associate,6_developer_associate_results.txt
q_23_m_23_3_107,6_developer_associate,6_developer_associate_results.txt
q_23_m_23_2_88,6_developer_associate,6_developer_associate_results.txt
q_23_m_23_2_95,6_developer_associate,6_developer_associate_results.txt
q_23_m_23_1_103,6_developer_associate,6_developer_associate_results.txt
q_24_m_24_2_142,6_developer_associate,6_developer_associate_results.txt
q_24_m_24_2_143,6_developer_associate,6_developer_associate_results.txt
q_24_m_24_2_144,6_developer_associate,6_developer_associate_results.txt
q_24_m_24_2_145,6_developer_associate,6_developer_associate_results.txt
q_24_m_24_2_146,6_developer_associate,6_developer_associate_results.txt
q_24_m_24_2_147,6_developer_associate,6_developer_associate_results.txt
q_24_m_24_2_148,6_developer_associate,6_developer_associate_results.txt
q_24_m_24_2_152,6_developer_associate,6_developer_associate_results.txt
q_24_m_24_1_135,6_developer_associate,6_developer_associate_results.txt
q_24_m_24_1_136,6_developer_associate,6_developer_associate_results.txt
q_24_m_24_1_138,6_developer_associate,6_developer_associate_results.txt
q_24_m_24_1_139,6_developer_associate,6_developer_associate_results.txt
q_24_m_24_1_140,6_developer_associate,6_developer_associate_results.txt
q_24_m_24_1_141,6_developer_associate,6_developer_associate_results.txt
q_24_m_24_1_143,6_developer_associate,6_developer_associate_results.txt
q_24_m_24_1_129,6_developer_associate,6_developer_associate_results.txt
q_22_m_22_2_101,6_developer_associate,6_developer_associate_results.txt
q_33_m_33_1_94,7_data_engineer_associate,7_data_engineer_associate_results.txt
q_33_m_33_1_95,7_data_engineer_associate,7_data_engineer_associate_results.txt
q_35_m_35_4_37,7_data_engineer_associate,7_data_engineer_associate_results.txt
q_33_m_33_3_71,7_data_engineer_associate,7_data_engineer_associate_results.txt
q_32_m_32_4_34,7_data_engineer_associate,7_data_engineer_associate_results.txt
q_32_m_32_4_51,7_data_engineer_associate,7_data_engineer_associate_results.txt
q_33_m_33_4_37,7_data_engineer_associate,7_data_engineer_associate_results.txt
q_33_m_33_4_43,7_data_engineer_associate,7_data_engineer_associate_results.txt
